iteration,mean_perf,stderr_perf
0,14.1748046875,0.27898578762253595
1,15.0390625,0.518948003726608
2,20.087890625,0.82576493786777
3,24.9560546875,1.9124376662213975
4,29.853515625,2.871632543454461
5,35.0146484375,3.0970484728087
6,40.4248046875,3.612111311743417
7,42.5634765625,3.3959956062097763
8,44.0869140625,3.336893802728062
9,46.8212890625,2.846916047875202
10,50.3466796875,2.198295596755415
11,53.8232421875,1.8435238054683198
12,57.099609375,1.2779792037171276
13,59.5263671875,0.9685120102249244
14,61.484375,1.5219761286771287
15,62.8173828125,1.3036337205337063
16,66.513671875,0.638128777539593
17,69.306640625,0.7846740287753008
18,69.091796875,0.9935853577825459
19,71.1181640625,1.1395612194977183
20,73.359375,0.7075942428359452
21,74.43359375,0.9726266171300405
22,72.158203125,1.3002876615557242
23,74.12109375,0.9847745000619289
24,73.3984375,1.1599874491396267
25,74.248046875,1.0030638066393818
26,75.0244140625,1.1552607798158374
27,75.3076171875,0.8345039410918044
28,76.4599609375,1.1287279409865452
29,76.15234375,0.9348514018573686
30,77.0703125,1.058122981435632
31,79.5703125,0.8761349538030032
32,80.1611328125,1.1060537371297445
33,79.0185546875,0.8538657177729421
34,78.3349609375,0.7110246132192399
35,80.9619140625,0.6112276698226489
36,81.923828125,0.8957088886734896
37,82.587890625,0.30616268375071604
38,82.197265625,0.6574070333003182
39,81.6943359375,0.8296455802153637
40,82.65625,1.0550290406354705
41,84.2236328125,0.8432010701717411
42,84.2041015625,0.6457815662269115
43,84.072265625,0.43239166451355027
44,85.771484375,0.47447941679237826
45,86.0791015625,0.46279229444490566
46,86.435546875,0.39081484102207226
47,86.953125,0.4061712204932642
48,87.1435546875,0.42760169353381694
49,87.353515625,0.5127340635157009
50,87.5634765625,0.442759193042081
51,86.845703125,0.2535303708153744
52,87.9052734375,0.41387576964975764
53,87.890625,0.4012630231571994
54,88.0029296875,0.4721202490913207
55,87.5927734375,0.5250102087572359
56,88.2568359375,0.5482514029749368
57,88.33984375,0.3265608386454284
58,88.57421875,0.4883897448907957
59,88.59375,0.2533213080513505
60,88.6962890625,0.3536248644238263
61,88.994140625,0.39929081249202086
62,88.720703125,0.3444988686282019
63,89.326171875,0.3257811459165834
64,89.2041015625,0.33510073360336373
65,88.96484375,0.4847965935190486
66,89.1015625,0.3997284497295889
67,89.775390625,0.4697661512033474
68,89.7216796875,0.23340660942806873
69,89.3701171875,0.3400134835655016
70,89.74609375,0.2984335516845422
71,89.31640625,0.3921006199765321
72,89.7802734375,0.48101417301028976
73,89.58984375,0.45809467922531977
74,89.8583984375,0.3496168006757175
75,90.05859375,0.32496697673771724
76,89.609375,0.43556585113744084
77,88.974609375,0.4965019782535838
78,89.462890625,0.5086777317748462
79,89.6484375,0.3686442595347046
80,89.8388671875,0.33628444843393784
81,90.1708984375,0.37885437006119377
82,90.41015625,0.41086609787764145
83,90.09765625,0.33858861353170844
84,90.2490234375,0.5376540995652791
85,90.908203125,0.22027444232704643
86,90.9033203125,0.24097887580277771
87,90.5224609375,0.2737521828264896
88,90.234375,0.3533813146485701
89,90.712890625,0.46178087568503473
90,90.927734375,0.33242993323239944
91,91.0498046875,0.26625634255015956
92,91.171875,0.4660635365842983
93,91.064453125,0.4120121701118943
94,91.50390625,0.272252983725344
95,90.99609375,0.42481404144395074
96,91.044921875,0.34535904192382405
97,91.0205078125,0.5247073735526443
98,90.5615234375,0.4596678062316032
99,91.123046875,0.3358390723054409
100,90.986328125,0.3434360496174889
101,91.123046875,0.3165093817690557
102,90.771484375,0.4244896511039041
103,91.1572265625,0.5922981044845653
104,90.986328125,0.44977273736004986
105,91.162109375,0.2651546527627366
106,91.5234375,0.4069791591681063
107,91.85546875,0.21906850727071928
108,91.69921875,0.21812324958009055
109,91.7138671875,0.23178934887711175
110,91.9873046875,0.38464181352761545
111,91.513671875,0.3150833165019859
112,92.0654296875,0.26607719277786157
113,92.3583984375,0.3180498465997842
114,92.3583984375,0.2158340595483529
115,92.451171875,0.18258207893724163
116,92.16796875,0.3142751502040963
117,92.4951171875,0.3499954526091153
118,92.28515625,0.352856174945944
119,92.4609375,0.29693852687451067
120,92.568359375,0.2458490571419167
121,92.7734375,0.21543479306997781
122,92.5244140625,0.24190053037869408
123,92.734375,0.25202124805788945
124,92.3828125,0.17316974060247897
125,92.5146484375,0.2523626372280057
126,92.890625,0.18517529496520693
127,92.470703125,0.19020001507801484
128,92.0947265625,0.3640488839866315
129,92.177734375,0.2979716074686007
130,92.67578125,0.15830490124723734
131,92.705078125,0.23089043784251737
132,92.98828125,0.2694360930556677
133,92.822265625,0.17008268851058764
134,92.705078125,0.3390889756608338
135,92.9736328125,0.17185681179411216
136,93.1396484375,0.2687519004419442
137,93.0517578125,0.21494853229217328
138,92.98828125,0.23214907981348218
139,93.22265625,0.2478879083788532
140,92.75390625,0.22555094012135427
141,92.8662109375,0.3446872149601074
142,92.94921875,0.26316904858603823
143,93.1689453125,0.2538697306135551
144,93.0712890625,0.3790221501310771
145,93.1103515625,0.31539004470099435
146,92.919921875,0.24359748611809515
147,93.3251953125,0.28163196387562817
148,93.408203125,0.20626311083907406
149,93.41796875,0.22515125606498154
150,93.4765625,0.23945149650524725
151,93.017578125,0.37463191299076454
152,93.115234375,0.4102079167193584
153,93.3544921875,0.23770265911795552
154,93.369140625,0.20077010345194365
155,93.4765625,0.1598370273071734
156,93.2958984375,0.12692182106042904
157,93.49609375,0.17647312719309635
158,93.3154296875,0.25511884093379544
159,93.1298828125,0.2393242361027511
160,93.4228515625,0.23110259802536479
161,93.5009765625,0.22791689317728026
162,93.9013671875,0.17687047993785832
163,93.564453125,0.226207703816298
164,93.3056640625,0.24602678521502494
165,93.5009765625,0.2638978343138996
166,93.779296875,0.2824913229120787
167,93.6767578125,0.23790317690898452
168,93.6572265625,0.13271712325453247
169,93.662109375,0.19501387761393435
170,93.6279296875,0.21435614846212786
171,93.4326171875,0.33658366196696543
172,93.5009765625,0.25124747254474755
173,94.150390625,0.18468825458989951
174,94.23828125,0.20561994397596037
175,93.92578125,0.25829211490725745
176,93.837890625,0.33733446119519483
177,93.88671875,0.342323503025634
178,93.5888671875,0.22810278658081096
179,93.876953125,0.14885238756736555
180,94.169921875,0.15631780212946572
181,94.091796875,0.21592609312209635
182,93.955078125,0.25254627101779054
183,94.013671875,0.16948979227792726
184,93.96484375,0.2641737443394984
185,94.0771484375,0.2230530413777167
186,93.9697265625,0.18745732704870982
187,94.2724609375,0.23190360962982537
188,94.3212890625,0.14375532204916366
189,94.306640625,0.21863274232040342
190,93.6474609375,0.2810104668758102
191,93.876953125,0.28778692845443155
192,93.88671875,0.25763488199751794
193,94.1259765625,0.16341826689418276
194,94.1162109375,0.2448178541095593
195,93.9501953125,0.2896449547207635
196,94.1845703125,0.2404726633391461
197,93.7890625,0.2483150070904108
198,94.2578125,0.1623040476864311
199,94.0625,0.26337029435115605
200,94.404296875,0.17243388851756544
201,94.0625,0.1690202472102496
202,94.1943359375,0.18420711711765927
203,94.19921875,0.221114683564345
204,94.326171875,0.25515518153991434
205,94.3359375,0.09953701075143656
206,94.0185546875,0.12800255690775886
207,94.1796875,0.2296941062801839
208,94.248046875,0.1319865555515188
209,94.3408203125,0.16364505682651145
210,94.521484375,0.16337773556418755
211,94.74609375,0.18359490432556735
212,94.453125,0.17426769289484598
213,94.43359375,0.2093228048928747
214,94.462890625,0.18674231131853472
215,94.2822265625,0.2589323338995783
216,94.51171875,0.20871445445195885
217,94.4140625,0.17089068682821204
218,94.6630859375,0.18342889549325964
219,94.6728515625,0.22651783002222936
220,94.6630859375,0.18827518296832335
221,94.58984375,0.23426194466565195
222,94.638671875,0.21293641199773816
223,94.296875,0.22737577780078544
224,94.5654296875,0.216422398129592
225,94.931640625,0.22737577780078544
226,95.0439453125,0.20201315169121403
227,94.892578125,0.2113630609472386
228,94.609375,0.23845373140380777
229,94.580078125,0.2108360014936364
230,94.6728515625,0.2311484448934497
231,94.5361328125,0.11168970354360522
232,94.443359375,0.21639179498203454
233,94.7412109375,0.18657910291388868
234,94.765625,0.16579207784175576
235,94.5166015625,0.2960316239724471
236,95.0,0.17228019039582346
237,95.1220703125,0.17170259710781857
238,94.7998046875,0.2030595201116007
239,94.8876953125,0.19974489897112468
240,94.5556640625,0.3383890443732388
241,94.4677734375,0.40370161429929663
242,94.912109375,0.2620189962578221
243,94.82421875,0.15509282877046346
244,94.5166015625,0.16678773932908147
245,94.6826171875,0.16716849752877025
246,94.7314453125,0.17369670877031912
247,94.7314453125,0.21512100363194028
248,94.6533203125,0.161658050727004
249,94.873046875,0.1215810507616087
250,94.4970703125,0.1727178694757788
251,94.697265625,0.19095064291748
252,94.482421875,0.21969641961454367
253,94.7216796875,0.22721843841726772
254,94.5947265625,0.2719657892516534
255,94.833984375,0.20443123005348415
256,95.0341796875,0.19961223098427058
257,95.0341796875,0.11555989583333333
258,94.6484375,0.1827271119881014
259,94.4873046875,0.17596952927892448
260,94.228515625,0.21218865218401384
261,94.78515625,0.25473955138689913
262,95.1171875,0.22937095091084395
263,95.2099609375,0.12426414060303638
264,95.0732421875,0.21647135416666666
265,95.0732421875,0.16716849752877025
266,94.9609375,0.2274922553340644
267,94.9658203125,0.15871435798232542
268,95.2783203125,0.13123173662305496
269,95.2734375,0.14770900136117746
270,95.1708984375,0.2306895661940351
271,95.1220703125,0.21963009070455897
272,95.05859375,0.3050010350388716
273,95.0927734375,0.21124396020204325
274,95.1025390625,0.16358029178713845
275,94.912109375,0.13691237529175188
276,94.98046875,0.20339191864340242
277,95.1171875,0.20651981673908726
278,95.3125,0.17947980145950806
279,95.1171875,0.22564488054197096
280,95.078125,0.11153542772794148
281,95.4345703125,0.22649443908556827
282,95.0927734375,0.09156629673851044
283,95.09765625,0.17396340124853366
284,95.1904296875,0.14992522742564254
285,95.224609375,0.2853464453230615
286,95.126953125,0.22609056450762155
287,95.33203125,0.15495612285692584
288,95.166015625,0.2788860675859882
289,95.400390625,0.19047837029072645
290,95.263671875,0.1837103002541987
291,95.3173828125,0.12886884255740602
292,95.0390625,0.15699421291389967
293,95.068359375,0.11849137189584176
294,95.029296875,0.2150409448556477
