iteration,mean_perf,stderr_perf
0,8.92578125,0.150198854102335
1,16.0205078125,1.619338549726347
2,28.45703125,2.579922547142981
3,33.8232421875,2.3298862289790385
4,34.16015625,3.365625682576113
5,46.4501953125,2.4329176430129418
6,51.9775390625,1.9628157213890451
7,57.0361328125,3.1684102562013385
8,63.26171875,2.235645706469054
9,67.0458984375,2.5597142943918794
10,72.6416015625,1.0055656786198917
11,72.83203125,1.4616429149592913
12,72.1875,1.8332950703645026
13,75.2685546875,1.2342831863187371
14,75.966796875,1.4634288595037142
15,78.9208984375,1.735854151041307
16,80.78125,0.7698481682262488
17,83.1103515625,0.6417158396981814
18,81.5673828125,1.0597753057909856
19,81.953125,1.3655822048858066
20,83.759765625,0.9540370892046729
21,83.45703125,1.065448136504516
22,85.4248046875,0.7465453232075971
23,85.625,0.9153215191090964
24,84.9072265625,0.5778086486948466
25,86.81640625,0.659892634640202
26,87.2314453125,0.42990014565426843
27,86.396484375,0.8956911432546476
28,85.52734375,1.0529781351084613
29,86.4306640625,0.6558033063736883
30,86.904296875,1.00247204723375
31,87.0361328125,0.8629449234281971
32,88.3056640625,0.7304026709240455
33,88.017578125,0.8357775130035532
34,88.33984375,0.44780120544316776
35,88.5498046875,0.552103390119412
36,89.4091796875,0.38097412467392217
37,89.12109375,0.20967686087484266
38,89.8046875,0.4373866343077869
39,89.6630859375,0.44941036542071466
40,89.4384765625,0.4860544928624138
41,89.501953125,0.28490047509168054
42,89.78515625,0.2859955720002952
43,89.84375,0.5202226237232547
44,89.9560546875,0.6256460453592125
45,90.029296875,0.2643341412846587
46,89.970703125,0.4347379173124101
47,91.0595703125,0.2600552912551865
48,90.390625,0.29538213143296
49,90.41015625,0.2958660268851433
50,90.13671875,0.7278503161802375
51,91.318359375,0.3363120187055188
52,91.4013671875,0.17384915456828678
53,91.1572265625,0.18903345422617002
54,91.318359375,0.22373489944582786
55,90.8349609375,0.22233930788110162
56,91.09375,0.4493602585087864
57,91.1181640625,0.2663955979689637
58,91.4111328125,0.32734272060672465
59,91.6015625,0.1586392308725417
60,91.7626953125,0.16309373421981704
61,91.7822265625,0.18183332678785813
62,91.8505859375,0.15048958741163818
63,91.5478515625,0.21051535731232002
64,91.7626953125,0.22138408383917574
65,91.904296875,0.3072509738681479
66,91.8994140625,0.21732629965105354
67,91.787109375,0.1865436039309167
68,91.77734375,0.3901635729550163
69,92.109375,0.15817097152677526
70,91.7919921875,0.1703083811659507
71,92.099609375,0.26742284373100095
72,91.85546875,0.26009094212810124
73,92.40234375,0.17638303625187585
74,92.3876953125,0.13009638742443075
75,92.1923828125,0.2730739538238656
76,91.953125,0.356203691175716
77,92.2021484375,0.1925875998662247
78,92.578125,0.1921676060305396
79,92.900390625,0.1314636751712804
80,92.3193359375,0.274100332844652
81,92.3046875,0.2695343951104746
82,92.6171875,0.17435887683388124
83,92.6513671875,0.2706182555076984
84,92.8564453125,0.20368476098862973
85,92.8515625,0.2701234561943326
86,93.0078125,0.28830195085266314
87,92.646484375,0.1561482416043158
88,92.822265625,0.1969333784147679
89,92.8076171875,0.22960759140325077
90,93.0224609375,0.1608695503002757
91,93.0517578125,0.23224605460318049
92,92.9833984375,0.12332256991871494
93,92.87109375,0.23029304890395824
94,93.3251953125,0.2294921875
95,92.8759765625,0.22310054242523972
96,93.3349609375,0.2424256169395783
97,93.0712890625,0.22393017968935156
98,92.7392578125,0.20907587601301544
99,93.0126953125,0.1923673895749637
100,93.0224609375,0.23636152663693552
101,93.2958984375,0.18022363263346697
102,93.37890625,0.20002983718407832
103,93.076171875,0.27523359145739545
104,93.4375,0.2047419947072446
105,93.28125,0.22176069440431115
106,93.28125,0.25342586099156145
107,93.5791015625,0.1595135122200731
108,93.427734375,0.1586726250905461
109,93.4130859375,0.13723125975411027
110,93.2421875,0.22602025178177018
111,93.671875,0.15427077618584356
112,93.5302734375,0.23487743635517272
113,93.349609375,0.20520725927701156
114,93.3740234375,0.24490440423966053
115,93.4326171875,0.15045437693211747
116,93.603515625,0.08138020833333331
117,93.466796875,0.28765802877754393
118,93.84765625,0.14828179653555174
119,93.4521484375,0.27132215158477646
120,93.69140625,0.12749450538780038
121,93.90625,0.18725230492538614
122,94.267578125,0.1603334681774056
123,93.49609375,0.19255320860898764
124,93.7060546875,0.12658743069889816
125,93.9892578125,0.19305471272212163
126,93.5791015625,0.24023018465462426
127,93.515625,0.24820830131130536
128,93.96484375,0.22962489698630725
129,93.8623046875,0.16758000931746217
130,94.150390625,0.10262944512001593
131,93.9306640625,0.17102240047758366
132,94.345703125,0.16895754260886692
133,93.9453125,0.15285620939939967
134,93.8427734375,0.21573584712779734
135,94.1650390625,0.2017507116301784
136,94.0966796875,0.26127483114036076
137,93.8671875,0.15392695856167823
138,94.1455078125,0.18160007621251922
139,94.2041015625,0.16146128662033565
140,94.1162109375,0.19275259248579116
141,94.12109375,0.15114826518546742
142,94.0185546875,0.20030114495964885
143,94.3017578125,0.1371540225116029
144,94.404296875,0.19682573512800747
145,94.2919921875,0.12679652801798386
146,93.916015625,0.07606329066111928
147,94.3310546875,0.1976651383630897
148,94.4140625,0.1712004400039675
149,94.5458984375,0.18183332678785813
150,94.501953125,0.16807722191960398
151,94.365234375,0.16649364391333882
152,94.326171875,0.19744388260573892
153,94.58984375,0.1319865555515188
154,94.35546875,0.13718299157360336
155,94.51171875,0.11210400623517294
156,94.1259765625,0.15147215782294898
157,94.2431640625,0.18931352468751816
158,94.5556640625,0.1585139398979829
159,94.66796875,0.13710572713966593
160,94.462890625,0.1833060966836079
161,94.6728515625,0.16905942577576277
162,94.2919921875,0.25811256902163177
163,94.7265625,0.17844362075085604
164,94.5849609375,0.21351412463708833
165,94.6875,0.12770211748654314
166,94.78515625,0.18440115935245502
167,94.6142578125,0.2002746920877744
168,94.580078125,0.19354123041920243
169,94.90234375,0.1558085669762281
170,94.609375,0.18039259117835169
171,94.4921875,0.13515976231788213
172,94.6435546875,0.1884158338044408
173,94.794921875,0.12484901634612698
174,94.2333984375,0.1976651383630897
175,94.853515625,0.12484901634612698
176,94.853515625,0.1942516764041106
177,94.8193359375,0.18549689796598265
178,94.7412109375,0.15321107551417587
179,94.462890625,0.163766422240954
180,94.794921875,0.21814753812195975
181,94.8095703125,0.18342889549325964
182,94.82421875,0.15492192752982803
183,94.70703125,0.20603180206310753
184,94.5751953125,0.11881510416666666
185,95.0439453125,0.1742752933786534
186,94.8828125,0.08637043724883854
187,94.9462890625,0.13505192076112627
188,94.9462890625,0.1389196149959026
189,94.7509765625,0.20935444137834106
190,95.15625,0.16706546120255653
191,95.0732421875,0.17984105427512545
192,95.0537109375,0.15269147959466978
193,95.09765625,0.1227088334959034
194,95.390625,0.1104374704016105
195,94.94140625,0.13640837786300106
196,94.8583984375,0.08490105049313135
197,95.0634765625,0.09075261627246517
198,95.1611328125,0.22226780847699718
199,94.970703125,0.13772262891475376
200,94.9169921875,0.15084124015752162
201,94.833984375,0.1841136164372301
202,94.82421875,0.14846034180978357
203,94.9609375,0.08758869822313611
204,94.9169921875,0.15362548693407396
205,95.087890625,0.07536352150254053
206,95.1318359375,0.11394391681762459
207,95.2294921875,0.16113281249999997
208,95.068359375,0.1545795582107261
209,95.048828125,0.14341400242129354
210,94.8388671875,0.11111900513475445
211,94.82421875,0.13122164303871336
212,95.205078125,0.1493143872549442
213,95.46875,0.11411815197238348
214,95.1708984375,0.11496232673444207
215,95.078125,0.17752080995359348
216,95.205078125,0.09705762705648159
217,95.322265625,0.1586058296234353
218,94.794921875,0.19205729166666666
219,95.2490234375,0.12375144469577057
220,95.1220703125,0.1040776190022667
221,95.29296875,0.14742176919562827
222,94.8828125,0.194605926792124
223,95.0830078125,0.18558256464140796
224,95.3173828125,0.11496232673444207
225,95.46875,0.17496555534344643
226,94.921875,0.1601350765136568
227,95.1513671875,0.18371751009310786
228,95.0634765625,0.11121432490791998
229,95.009765625,0.1442611966546897
230,95.244140625,0.146881694956751
231,95.2294921875,0.23698833294142996
232,95.166015625,0.1737805705083221
233,95.3271484375,0.1939582498552284
234,95.107421875,0.10365679250059022
235,95.3369140625,0.19466717391622984
236,95.3564453125,0.2130172617270113
237,95.48828125,0.13737596253912235
238,95.439453125,0.1454316920813065
239,95.2587890625,0.19605030998826606
240,95.224609375,0.11435005254069203
241,95.44921875,0.16207538130865368
242,95.517578125,0.15125338744126227
243,95.2392578125,0.13465904161375686
244,95.41015625,0.1594719884624465
245,95.4248046875,0.18995611966809545
246,95.44921875,0.18809922152595918
247,95.4931640625,0.15680004367352005
248,95.4833984375,0.16312621654123446
249,95.4638671875,0.1274217612373036
250,95.5224609375,0.15680004367352005
251,95.0,0.14938533731228862
252,95.3662109375,0.15871435798232542
253,95.5615234375,0.14066304763549783
254,95.478515625,0.13484580193494777
255,95.46875,0.12518805028013938
256,95.5517578125,0.10634372541614344
257,95.3564453125,0.15602095027998494
258,95.5224609375,0.12816801512115905
259,95.48828125,0.0977104884101799
260,95.283203125,0.2137311389476493
261,95.341796875,0.20884134026491458
262,95.44921875,0.11058130046525409
263,95.4833984375,0.1261261963936157
264,95.4443359375,0.10846488985381599
265,95.48828125,0.1546138292583062
266,95.419921875,0.16738229338779217
267,95.6103515625,0.13761679572869773
268,95.6005859375,0.1616908214653757
269,95.52734375,0.1656961795914637
270,95.5712890625,0.14703491739673613
271,95.5224609375,0.12027763533100466
272,95.5029296875,0.12124285525041466
273,95.5810546875,0.11965935075333853
274,95.4736328125,0.13223720440722397
275,95.380859375,0.10038505172597183
276,95.380859375,0.18955824689506076
277,95.498046875,0.1469898685530682
278,95.52734375,0.0903870011517892
279,95.3173828125,0.18391927083333331
280,95.48828125,0.19178122814655513
281,95.419921875,0.07866566389058965
282,95.68359375,0.16016815885602267
283,95.5224609375,0.11555989583333333
284,95.5859375,0.21887494106789374
285,95.625,0.14099223846163875
286,95.556640625,0.14466462267766256
287,95.6640625,0.15420207398863295
288,95.5859375,0.1518477055949297
289,95.6298828125,0.14062537675971906
290,95.712890625,0.15793632123317972
291,95.6005859375,0.12014541363255583
292,95.8349609375,0.12981099857806258
293,95.7177734375,0.13461969063640764
294,95.703125,0.12288141984490153
295,95.498046875,0.14110492709435704
296,95.4150390625,0.1616908214653757
297,95.5859375,0.1123400646271966
298,95.3759765625,0.277843997267824
299,95.64453125,0.19677189140244025
300,95.693359375,0.10937693760684533
301,95.6689453125,0.18110342127747048
302,95.859375,0.11010113623234219
303,95.9423828125,0.15013711102319457
304,95.947265625,0.15111320818274948
305,95.8203125,0.12653510238005736
306,95.7958984375,0.1429051288362685
307,95.634765625,0.13065515781503564
308,95.87890625,0.08950343154210626
309,95.9912109375,0.08778506875105338
310,95.869140625,0.055529694365989514
311,95.6201171875,0.15094657623192162
312,95.869140625,0.11853607718771565
313,95.712890625,0.13959493256765343
314,95.654296875,0.13282686043686956
315,95.771484375,0.1976316306856841
316,95.8349609375,0.12332256991871494
317,95.72265625,0.20564570927196724
318,95.810546875,0.16658908309796855
319,95.947265625,0.1175936970585185
320,95.9912109375,0.13876697699898272
321,96.0400390625,0.14456387171736104
322,95.9130859375,0.21346449038881218
323,95.888671875,0.11082060241242969
324,95.693359375,0.19075631932270326
325,96.064453125,0.14155478453879491
326,95.830078125,0.11019733645710127
327,95.76171875,0.1708286687942959
328,95.732421875,0.13776109355142466
329,95.91796875,0.16295561211958107
330,95.9033203125,0.14996056214859974
331,95.7470703125,0.163806857396811
332,95.9228515625,0.10325990836954363
333,96.0693359375,0.11988053273646024
334,95.80078125,0.10522936116695711
335,96.1279296875,0.13102971720428863
336,95.8056640625,0.12405077481960433
337,95.9716796875,0.09880241022640747
338,96.2158203125,0.12696355793135672
339,95.9228515625,0.09663364328644138
340,95.9521484375,0.14889687290578657
341,95.9814453125,0.11135715158266486
342,95.9375,0.09868168223453201
343,95.8984375,0.0894442165627219
344,96.123046875,0.12548395356377853
345,95.927734375,0.11257562803249077
346,95.927734375,0.09743899444723807
347,95.9814453125,0.13303610733671511
348,95.8984375,0.126073676634356
349,95.908203125,0.13826016003642772
350,95.9423828125,0.13587326929323143
351,96.064453125,0.09661993541442598
352,96.064453125,0.12399737600742779
353,95.8544921875,0.1539699777510712
354,96.0400390625,0.19015126102241242
355,95.966796875,0.12819901476246887
356,96.0009765625,0.2064492544365063
357,96.0498046875,0.14438050803154356
358,95.6396484375,0.17133191552670227
359,95.9765625,0.1292280809979115
360,95.8544921875,0.2403624760792651
361,96.1279296875,0.10473730822393339
362,96.11328125,0.14470124199800044
363,96.123046875,0.15079732841016236
364,95.9033203125,0.13430446774659016
365,96.2060546875,0.09435893906663896
366,95.791015625,0.13077675407943143
367,95.8349609375,0.17740885416666666
368,96.1474609375,0.1894534046568669
369,96.1474609375,0.07036447370187918
370,96.259765625,0.12840548778200533
371,96.044921875,0.10522936116695711
372,96.162109375,0.17411561354578556
373,95.8251953125,0.15884782955682886
374,96.3232421875,0.12417883828263328
375,95.91796875,0.13621403615174268
376,95.9228515625,0.11854725087649833
377,96.064453125,0.12569488656450403
378,96.142578125,0.15492192752982803
379,96.1669921875,0.12570542392350018
380,95.908203125,0.13710572713966593
381,96.142578125,0.1226656489675571
382,96.162109375,0.09985587011834614
383,95.9326171875,0.14058769578992156
384,95.9521484375,0.11610876840502479
385,96.30859375,0.0977104884101799
386,96.4111328125,0.1271720368204268
387,96.2158203125,0.18674940410055366
388,96.103515625,0.1295556558732578
389,96.2060546875,0.13123173662305496
390,96.3232421875,0.14264536858467114
391,96.1669921875,0.15376337587639308
392,96.15234375,0.10211189545155028
393,96.2548828125,0.12671293049578072
394,96.3427734375,0.13371142186550047
395,96.220703125,0.12184223484513607
396,96.1376953125,0.09804879870982443
397,96.298828125,0.18266911258591406
398,96.2353515625,0.13567816110916295
399,96.0302734375,0.17040168379228815
400,96.4013671875,0.13849945572594274
401,96.1962890625,0.10929213518359077
402,96.3427734375,0.1412269049774418
403,96.1572265625,0.132437381942958
404,96.259765625,0.09009344077537791
405,96.23046875,0.13883377677171954
406,96.103515625,0.17496555534344643
407,96.279296875,0.08606317751563988
408,96.4794921875,0.15636016353024051
409,96.2646484375,0.07028913698466531
410,96.1279296875,0.14190057629477276
411,96.1767578125,0.16930995391286913
412,96.357421875,0.1137461276670322
413,96.3720703125,0.19106852867779117
414,96.50390625,0.0963453684046142
415,96.1865234375,0.18290824158193614
416,96.2744140625,0.22658798834417462
417,96.3818359375,0.14028588367035477
418,96.1279296875,0.09519745322844896
419,96.3037109375,0.07841269186488219
420,96.0888671875,0.10684077755388222
421,96.3330078125,0.14234791929743637
422,96.42578125,0.12131930438531395
423,96.2158203125,0.07915245062361867
424,96.2353515625,0.10659254121115194
425,96.50390625,0.1292280809979115
426,96.279296875,0.169583545281655
427,96.3037109375,0.10165687805746869
428,96.435546875,0.10370789272183588
429,96.25,0.12518805028013938
430,96.2158203125,0.10629389236494594
431,96.2548828125,0.18827518296832335
432,96.2353515625,0.13331459231591944
433,96.240234375,0.1031957518499177
434,96.30859375,0.1457955447692623
435,96.2890625,0.1599695621784585
436,96.3427734375,0.09277343749999999
437,96.15234375,0.13457048573303634
438,96.3623046875,0.10924364709993381
439,96.4404296875,0.11097587196439314
440,96.4306640625,0.11542226986648044
441,96.455078125,0.09241581749074472
442,96.4892578125,0.1305030031601634
443,96.4208984375,0.10524194765838028
444,96.2353515625,0.201251132664412
445,96.416015625,0.10578175006036405
446,96.2939453125,0.14565920652233316
447,96.3671875,0.11786371738432078
448,96.42578125,0.16895754260886692
449,96.2890625,0.15005768973458475
450,96.2890625,0.09846668920738395
451,96.34765625,0.16207538130865368
452,96.5478515625,0.19828066898678665
453,96.328125,0.19241558211108917
454,96.533203125,0.1326272707517146
455,96.4990234375,0.16946634592285537
456,96.46484375,0.09440104166666667
457,96.1376953125,0.17277920939406735
458,96.3525390625,0.13082738583404024
459,96.5478515625,0.07874980731382125
460,96.30859375,0.17502610753606856
461,96.42578125,0.11034147953566596
462,96.552734375,0.13206681494206243
463,96.6259765625,0.1556809979198987
464,96.4697265625,0.13263725736900608
465,96.4306640625,0.14836216849898398
466,96.630859375,0.1350028733940607
467,96.23046875,0.10442067013245729
468,96.484375,0.09792714164382373
469,96.630859375,0.10672914264814452
470,96.5283203125,0.19140099066257923
471,96.4208984375,0.12159194463294115
472,96.640625,0.09623532225972971
473,96.4306640625,0.13548277195089034
474,96.572265625,0.14878118335971927
475,96.4208984375,0.16129713317547578
476,96.6357421875,0.13528710060101792
477,96.5625,0.1128106995518454
478,96.66015625,0.10727380894065157
479,96.5234375,0.13959493256765343
480,96.640625,0.09651020234618224
481,96.591796875,0.13417619691096971
482,96.748046875,0.11536487725696191
483,96.328125,0.09512785935027641
484,96.6064453125,0.1250716110249878
485,96.7626953125,0.16836855126529945
486,96.591796875,0.0931581251383736
487,96.7041015625,0.15150713176888328
488,96.767578125,0.14407744776256984
489,96.6650390625,0.14739481248266184
490,96.6845703125,0.17880696702734916
491,96.6357421875,0.1307058366726162
492,96.4111328125,0.14634867846786442
493,96.669921875,0.13338412271190025
494,96.5087890625,0.15683382950534364
495,96.4794921875,0.13469838109505589
496,96.767578125,0.12283829599032035
497,96.7041015625,0.09663364328644138
498,96.7138671875,0.125663269185922
499,96.4501953125,0.09739820508058059
500,96.4990234375,0.16662883329135636
501,96.3330078125,0.12340846410981356
502,95.888671875,0.2157788205621947
503,96.1328125,0.11034147953566596
504,95.8203125,0.10971549183823383
505,95.8984375,0.09264485332524548
506,95.5126953125,0.14438050803154356
507,95.224609375,0.24444425563612301
508,95.458984375,0.15041035224150937
509,95.439453125,0.1728941630844987
510,94.82421875,0.22821308914493632
511,95.2392578125,0.14360782392434318
512,95.166015625,0.20302690272802962
513,95.078125,0.13417619691096971
514,95.0390625,0.21607326530307408
515,94.9169921875,0.1595467234451301
516,95.0927734375,0.2039706892012248
517,94.677734375,0.2730302957532159
518,95.048828125,0.16181365262547615
519,94.9365234375,0.18183332678785813
520,95.0341796875,0.125663269185922
521,94.7900390625,0.16390386107135912
522,94.7412109375,0.15147215782294898
523,94.84375,0.1760824002122203
524,94.6923828125,0.16374215635453312
525,94.86328125,0.14895913006051498
526,95.0927734375,0.1539355633613362
527,95.2197265625,0.0961389285522289
528,95.283203125,0.1690202472102496
529,95.1220703125,0.09992217108184132
530,95.0341796875,0.11692724645613158
531,95.166015625,0.19189170121340487
532,95.01953125,0.11646187382811404
533,95.400390625,0.14389346422721577
534,95.0146484375,0.18232799349723525
535,95.1806640625,0.21221986144629618
536,95.146484375,0.18927853854305507
537,95.0537109375,0.17919175319844874
538,95.400390625,0.09230108645024625
539,95.0830078125,0.13123173662305496
540,95.205078125,0.1852611103532838
541,95.263671875,0.19814033585329688
542,95.4345703125,0.09772404330910205
543,95.56640625,0.15177790659993184
544,94.990234375,0.17042500146755762
545,95.0830078125,0.19286250914878997
546,95.1025390625,0.23631669114041856
547,95.4296875,0.17212635503127977
548,95.3857421875,0.12315060181007126
549,95.4052734375,0.13567816110916295
550,95.6005859375,0.17339141508363967
551,95.498046875,0.1323873659353044
552,95.64453125,0.15658871706778246
553,95.6298828125,0.1047878815287752
554,95.537109375,0.14322916666666666
555,95.4833984375,0.14544079949228583
556,95.2490234375,0.1357952596589593
557,95.4443359375,0.10624403593989315
