iteration,mean_perf,stderr_perf
0,9.0966796875,0.13383024128041482
1,9.375,0.45433193547833073
2,13.30078125,0.8774643361185337
3,18.80859375,1.7071977267935723
4,26.2890625,2.978099356157629
5,32.9248046875,3.7783704570151864
6,35.9033203125,3.7786158414387
7,38.0712890625,3.912206897312542
8,40.478515625,3.863056001009814
9,41.787109375,3.778074221729493
10,46.826171875,2.9957999038776517
11,53.9501953125,2.870426114770449
12,59.82421875,2.3147346765280363
13,62.0947265625,1.3098533224054645
14,63.427734375,1.3466887756144275
15,65.615234375,1.5292516977504715
16,69.4775390625,1.2356174402343882
17,71.474609375,1.7610917762526648
18,71.2548828125,1.2687391108404198
19,69.84375,1.870388435189801
20,70.185546875,1.5234966212263934
21,71.201171875,1.7270529210166627
22,70.8447265625,2.0207274366600436
23,71.396484375,1.8562937904384522
24,69.8046875,2.1017935183523564
25,73.5791015625,2.0484993970623497
26,74.5263671875,1.4911563632640819
27,76.435546875,1.6772569523064527
28,80.52734375,1.603149620100096
29,81.4208984375,1.0271523494371535
30,82.9931640625,0.7730365917191585
31,84.189453125,0.5941446342502977
32,84.78515625,0.3517432984177109
33,85.5419921875,0.43175709468272205
34,85.44921875,0.341098617120566
35,86.083984375,0.2243497518243851
36,86.025390625,0.4029627116000985
37,86.5869140625,0.33419830629102326
38,86.25,0.34512884857563064
39,86.845703125,0.24383661627672532
40,87.40234375,0.5348853100636387
41,87.1240234375,0.2129675116798035
42,87.890625,0.21208875168309796
43,87.59765625,0.25120002110313117
44,88.2373046875,0.20950623000903257
45,88.5595703125,0.3055433983744401
46,87.87109375,0.44438064965056046
47,87.890625,0.2761176622493262
48,88.6962890625,0.27237458495688655
49,89.130859375,0.22812020632092422
50,88.5302734375,0.3246611369117049
51,88.828125,0.25254627101779054
52,89.16015625,0.19064518833784272
53,89.31640625,0.2734956225429032
54,89.1259765625,0.4434168512747479
55,89.2529296875,0.28298321951940564
56,88.5791015625,0.286888031470786
57,89.8828125,0.2081552380045334
58,89.7119140625,0.21837207906606523
59,89.7607421875,0.22245842248724665
60,90.13671875,0.15233540308330196
61,90.46875,0.24735299793636548
62,89.8779296875,0.2892422503832009
63,90.380859375,0.2741921320473888
64,90.166015625,0.26407344677548267
65,90.2587890625,0.24067087327938735
66,90.498046875,0.19384212149686725
67,90.029296875,0.21785589689781415
68,90.126953125,0.20103382365422537
69,89.9609375,0.11582322184021611
70,90.341796875,0.3164256734864648
71,90.947265625,0.17426769289484598
72,91.03515625,0.22660552453069155
73,91.11328125,0.21308564907621277
74,90.8984375,0.2030529970540455
75,90.8935546875,0.2919043526149877
76,91.25,0.25244135378048566
77,91.3818359375,0.2012248046772946
78,91.30859375,0.16614323118717245
79,91.240234375,0.21790453087473385
80,91.25,0.21243819790377255
81,91.2109375,0.26961301094855017
82,91.8896484375,0.2810104668758102
83,91.259765625,0.3225778422353514
84,91.630859375,0.18316152209160413
85,91.50390625,0.26234232693305715
86,91.591796875,0.1883806809404985
87,91.6748046875,0.14360782392434318
88,91.7626953125,0.1824151483748213
89,91.259765625,0.2243497518243851
90,91.97265625,0.16246718376911168
91,91.9091796875,0.28887566837805884
92,91.8212890625,0.2768123592398266
93,92.0263671875,0.09874877156326504
94,92.392578125,0.15403018443126273
95,92.1728515625,0.24737977092867636
96,91.9775390625,0.19531928156629427
97,92.294921875,0.0896808418877338
98,91.943359375,0.2485495985523577
99,92.4658203125,0.2615383152508219
