iteration,mean_perf,stderr_perf
0,8.505859375,0.10956161755126767
1,10.6689453125,0.15608527887119633
2,12.86865234375,0.26345941561380803
3,14.89013671875,0.3281704863950638
4,17.35107421875,0.45167960373316646
5,20.185546875,0.685384827596824
6,22.3388671875,0.6482672216804651
7,26.357421875,1.0834112049280082
8,29.169921875,1.3032695520130542
9,31.31591796875,1.411899017530005
10,34.90234375,1.5202010934693722
11,38.6669921875,1.6158537516241767
12,40.4638671875,1.742872494689085
13,43.3935546875,1.8526264939797354
14,45.19287109375,1.9034449103968574
15,47.18017578125,1.6185538860143482
16,48.71826171875,1.8090383319953844
17,51.03515625,1.474766794327098
18,51.38671875,1.4963603451212641
19,53.06884765625,1.1916004249779846
20,52.841796875,1.2690596843697097
21,53.18115234375,1.3965691746759121
22,55.31982421875,1.2636040458575786
23,57.22412109375,1.0335905475736051
24,57.6318359375,1.121470866600722
25,57.96630859375,1.2109513597715302
26,58.42041015625,1.1328173462475029
27,56.943359375,1.1397477278194021
28,58.75732421875,1.094861577156129
29,58.26416015625,1.146199215114984
30,59.04541015625,1.026386742771151
31,60.673828125,0.9662567852803031
32,61.00341796875,1.092101697909886
33,60.4736328125,0.9818070777026513
34,60.4736328125,1.0644525355729295
35,62.109375,1.1283751603433827
36,62.7001953125,1.1694251436264174
37,62.73193359375,1.1115343472216908
38,62.80029296875,0.9501812545339794
39,64.1796875,1.1055208278688928
40,64.02099609375,1.1958105193419166
41,65.58837890625,0.8333059565748654
42,65.712890625,0.6425423484781279
43,65.25146484375,0.7637741630386594
44,65.546875,0.7198970205714795
45,65.6494140625,0.9002938722152332
46,65.97412109375,0.7494698625109862
47,66.65771484375,0.6148964727590299
48,67.24853515625,0.7282284267015415
49,67.38037109375,0.4826525257294036
50,67.4072265625,0.5454033575877624
51,68.6474609375,0.41447027104628764
52,68.779296875,0.6347498100256596
53,68.4716796875,0.8049441685041231
54,68.96240234375,0.8505236719115473
55,69.22119140625,0.6615243597653887
56,69.716796875,0.6823774717801816
57,70.283203125,0.4811542992077744
58,70.6201171875,0.46227653172883204
59,71.24755859375,0.44911643113467326
60,71.58203125,0.4955006993834977
61,72.0849609375,0.49518530800847643
62,72.31201171875,0.7057175607246178
63,73.359375,0.5438585195006128
64,72.91259765625,0.6513509183188526
65,73.9208984375,0.4646294161680938
66,74.37744140625,0.6251633581197157
67,74.091796875,0.6550156689766309
68,74.58740234375,0.4938070728068133
69,75.0830078125,0.6709962138108715
70,75.51513671875,0.617809848508052
71,75.58837890625,0.48341887946460493
72,76.00830078125,0.546951575403474
73,75.849609375,0.49887510549408365
74,76.1083984375,0.43765193050763646
75,77.21923828125,0.5557503100954141
76,77.4658203125,0.5075542086508971
77,77.71484375,0.40541738833375596
78,77.91015625,0.5347140254999441
79,77.2216796875,0.60081989920372
80,77.94921875,0.45985840283213786
81,77.9541015625,0.40575926017270064
82,78.24951171875,0.5794497921052522
83,78.45947265625,0.36960079582456346
84,79.37744140625,0.36941401768909243
85,79.19921875,0.3426768512471389
86,79.44580078125,0.45699900154286743
87,79.306640625,0.5437916042244869
88,79.23095703125,0.5653404551719279
89,80.0,0.45760165375686945
90,80.40283203125,0.41406703063849976
91,80.63232421875,0.28800697843981243
92,80.85205078125,0.37496016106719215
93,80.95947265625,0.39360874418058744
94,80.89599609375,0.43997928285422333
95,80.76904296875,0.393031288017251
96,81.81884765625,0.36276432861159025
97,81.2060546875,0.26049990745763985
98,81.46484375,0.32912360038172256
99,82.23388671875,0.4340701210827586
100,81.904296875,0.2765631751427419
101,81.650390625,0.2923813670342307
102,81.4990234375,0.37944495022358626
103,81.44287109375,0.4368968477280204
104,82.392578125,0.25501088153624235
105,82.7099609375,0.3111821545645139
106,82.841796875,0.3243614564858762
107,83.15673828125,0.282934376333559
108,82.79541015625,0.3290068171137693
109,82.509765625,0.47015598318796975
110,83.20068359375,0.2943676127709921
111,82.72705078125,0.45053355113246074
112,83.2958984375,0.3249508870811531
113,83.18115234375,0.32298662974579206
114,83.1103515625,0.42444711395210927
115,82.8857421875,0.44345395313025376
116,83.40087890625,0.3861091997535109
117,83.36669921875,0.3092481167404054
118,83.40576171875,0.3436874077132377
119,84.0380859375,0.38885256550630826
120,84.33837890625,0.2537152888852745
121,84.0625,0.2813761467262189
122,83.974609375,0.41043456155171587
123,84.51416015625,0.36359356255839564
124,84.37255859375,0.2626484721113757
125,84.345703125,0.32596298439228455
126,83.67431640625,0.34953419012361564
127,84.36279296875,0.35051289530006186
128,85.35400390625,0.19964846158496685
129,84.7021484375,0.27349944596136744
130,84.7119140625,0.4810434478327735
131,84.5166015625,0.2884124348555059
132,84.5751953125,0.2447027861685903
133,84.14306640625,0.40508413398938986
134,84.58984375,0.44596385430661983
135,84.66064453125,0.3180300641753234
136,84.9560546875,0.2782707134937253
137,84.98779296875,0.22802140043181618
138,85.30029296875,0.3799336620925696
139,85.25390625,0.2514829322106305
140,85.38330078125,0.23861118543652401
141,85.26123046875,0.23960829487650542
142,85.71533203125,0.2792290024884386
143,85.64453125,0.2719788617757396
144,85.48828125,0.27833158376877015
145,85.4052734375,0.27680127796102066
146,85.5419921875,0.29139904660848653
147,85.95458984375,0.26822214664817146
148,86.32080078125,0.2585022140620924
149,86.30615234375,0.23637089087248916
150,86.171875,0.2725227370785116
151,86.08642578125,0.25397728300890304
152,85.88134765625,0.27052801376777047
153,85.859375,0.33744438560880846
154,85.966796875,0.24787440906454927
155,86.34521484375,0.3494803356793717
156,86.84814453125,0.2222752574046902
157,86.4599609375,0.2843859112810101
158,86.00341796875,0.30008396094760453
159,85.91064453125,0.3266950343640044
160,86.46728515625,0.2681285635054184
161,86.6357421875,0.21325210834053382
162,86.259765625,0.22908994616392084
163,86.38916015625,0.2805605239498914
164,86.9287109375,0.14076609532338938
165,86.69677734375,0.26999871099361406
166,86.83837890625,0.19319612384053236
167,86.72607421875,0.2505149306608466
168,87.04833984375,0.20557544038390266
169,87.14599609375,0.18993400690414391
170,87.2265625,0.1966060168089917
171,87.2412109375,0.19957381063370086
172,87.13623046875,0.27417249062006976
173,86.90673828125,0.2870687038680548
174,87.36328125,0.26832329669666116
175,87.4267578125,0.2021787277871969
176,87.30224609375,0.22399609113989846
177,86.943359375,0.2936404375241828
178,87.705078125,0.1946238373018681
179,87.86865234375,0.24097128179275276
180,87.32666015625,0.1769224012332094
181,87.7783203125,0.19910168431439434
182,87.2900390625,0.19050215810624918
183,86.85546875,0.3401702955133354
184,87.607421875,0.16250922914312288
185,87.86865234375,0.2287082589492545
186,87.5,0.2744589635078899
187,87.4267578125,0.23943082493208195
188,87.4853515625,0.2022904150379253
189,87.724609375,0.2068995612860794
190,87.94921875,0.21164256859159816
191,87.46337890625,0.3123890529241806
192,87.64892578125,0.22472317603873165
193,87.79052734375,0.25738819012516173
194,87.4462890625,0.20998484219793986
195,87.7197265625,0.24032012753988455
196,87.70751953125,0.19197115524815334
197,87.80517578125,0.2752094648325204
198,88.28369140625,0.2146706499790356
199,87.392578125,0.29571000288575294
200,87.44384765625,0.37129446925722037
201,87.8466796875,0.24160639893523195
202,88.14453125,0.1746784439663137
203,88.4912109375,0.18728022494404886
204,88.193359375,0.20690562614299743
205,88.212890625,0.22120357465330825
206,87.96875,0.1816442172996502
207,88.125,0.269513185595544
208,88.1689453125,0.22998376976727775
209,87.998046875,0.26322414166669394
210,88.4619140625,0.2445796833275038
211,88.24462890625,0.17450864692150334
212,88.32275390625,0.24280770491203996
213,88.1689453125,0.20679946546760236
214,88.42529296875,0.12365211773162055
